artist,l1,l2,l3,matched_name,spotify_artist_id,genres_raw,source,matched_from,last_chart_year,genre_main
duane eddy,duane eddy,duane eddy,duane eddy,Duane Eddy,1I5Cu7bqjkRg85idwYsD91,surf rock;rockabilly,spotify,artist,1964,Rock
duane eddy and the rebels,duane eddy and the rebels,duane eddy,duane eddy,Duane Eddy,1I5Cu7bqjkRg85idwYsD91,surf rock;rockabilly,spotify,l2,1961,Rock
duane eddy his twangy guitar and the rebels,duane eddy his twangy guitar and the rebels,duane eddy his twangy guitar,duane eddy his twangy guitar,,,,none,,1961,
duane eddy and the rebelettes,duane eddy and the rebelettes,duane eddy,duane eddy,Duane Eddy,1I5Cu7bqjkRg85idwYsD91,surf rock;rockabilly,spotify,l2,1963,Rock
duck sauce,duck sauce,duck sauce,duck sauce,Duck Sauce,0q8J3Yj810t5cpAYEJ7gxt,disco house,spotify,artist,2011,Electronic
duffy,duffy,duffy,duffy,Duffy,37NqXwtb6nIEqRt4EJSoIO,soul;female vocalists;pop;uk;10s,musicbrainz,artist,2008,Pop
duice,duice,duice,duice,Duice,0H6XvulLOob5Fb9J7NYFgI,,none,artist,1993,
dukays,dukays,dukays,dukays,,,,none,,1962,
duke & the drivers,duke & the drivers,duke,duke,Duke,0wVlws1JGleYZSVRWjj9B7,psytrance,spotify,l2,1975,Electronic
duke baxter,duke baxter,duke baxter,duke baxter,,,,none,,1969,
duke jupiter,duke jupiter,duke jupiter,duke jupiter,Duke Jupiter,4pYMHpQinWBBJW2k6dn1Ne,aor,spotify,artist,1984,
duncan laurence,duncan laurence,duncan laurence,duncan laurence,Duncan Laurence,3klZnJvYGIbWritVwQD434,pop;queer;euro-pop,musicbrainz,artist,2021,Pop
duncan sheik,duncan sheik,duncan sheik,duncan sheik,Duncan Sheik,3AO6RTDA16mg8czQI5Y9K0,pop;rock;singer-songwriter;pop rock;singer/songwriter,musicbrainz,artist,1997,Rock
dunn & mccashen,dunn & mccashen,dunn,dunn,DUNN,5eCuxsFbe531Sx7WUTmbFG,country;contemporary country,musicbrainz,l2,1970,Country
duran duran,duran duran,duran duran,duran duran,Duran Duran,0lZoBs4Pzo7R89JM9lxwoT,new wave;synthpop,spotify,artist,2004,Pop
dusk,dusk,dusk,dusk,DUSK,1647K7JSw9W1GlmYqdnKWI,frenchcore;tekno;hardstyle,spotify,artist,1971,
dustin lynch,dustin lynch,dustin lynch,dustin lynch,Dustin Lynch,1dID9zgn0OV0Y8ud7Mh2tS,country;acoustic country,spotify,artist,2023,Country
dustin lynch featuring jelly roll,dustin lynch,dustin lynch,dustin lynch,Dustin Lynch,1dID9zgn0OV0Y8ud7Mh2tS,country;acoustic country,spotify,l1,2024,Country
dustin lynch featuring lauren alaina or mackenzie porter,dustin lynch,dustin lynch,dustin lynch,Dustin Lynch,1dID9zgn0OV0Y8ud7Mh2tS,country;acoustic country,spotify,l1,2022,Country
dusty springfield,dusty springfield,dusty springfield,dusty springfield,Dusty Springfield,5zaXYwewAXedKNCff45U5l,pop;pop soul;soul;blue-eyed soul;synthpop,musicbrainz,artist,1970,Pop
dwayne johnson,dwayne johnson,dwayne johnson,dwayne johnson,Dwayne Johnson,1T8S48bD91THNKBByWBDyn,,none,artist,2017,
dwele,dwele,dwele,dwele,Dwele,7u6LfVyYpEzMpHLL7jTyvU,neo soul,spotify,artist,2003,RnB
dwight twilley,dwight twilley,dwight twilley,dwight twilley,Dwight Twilley,5G6M0zMrYh1mOMVzp7E0OW,power pop,spotify,artist,1984,Pop
dwight twilley band,dwight twilley band,dwight twilley band,dwight twilley band,Dwight Twilley Band,6IpcPRU1kV0J58kd2w8vSC,power pop;jangle pop,spotify,artist,1975,Pop
dwight yoakam,dwight yoakam,dwight yoakam,dwight yoakam,Dwight Yoakam,2sxmKe3CUrWnx7eoXMhOlW,classic country;country;honky tonk;outlaw country,spotify,artist,1999,Country
dyke and the blazers,dyke and the blazers,dyke,dyke,,,,none,,1969,
dylan gossett,dylan gossett,dylan gossett,dylan gossett,Dylan Gossett,4H4M0Y4cN39zIVDHvdW53x,country,spotify,artist,2024,Country
dylan marlowe & dylan scott,dylan marlowe & dylan scott,dylan marlowe,dylan marlowe,Dylan Marlowe,0ZZLr8EH3aNFzYpXtaTIax,country,spotify,l2,2025,Country
dylan scott,dylan scott,dylan scott,dylan scott,Dylan Scott,78YqeIji3mgAS2K1Maca6x,country,spotify,artist,2025,Country
lighter shade of brown,lighter shade of brown,lighter shade of brown,lighter shade of brown,Lighter Shade Of Brown,7AyywyUcQP99oit737gZK2,latin hip hop;funk melody;g-funk;west coast hip hop;mexican hip hop,spotify,artist,1994,HipHop
lighter shade of brown featuring teardrop & shiro,lighter shade of brown,lighter shade of brown,lighter shade of brown,Lighter Shade Of Brown,7AyywyUcQP99oit737gZK2,latin hip hop;funk melody;g-funk;west coast hip hop;mexican hip hop,spotify,l1,1991,HipHop
lighthouse,lighthouse,lighthouse,lighthouse,Lighthouse,1YONuiYyTSZiWtE5NJDUsp,christian hip hop,spotify,artist,1973,HipHop
lightning seeds,lightning seeds,lightning seeds,lightning seeds,Lightning Seeds,757qdRKAuwXwaK3fGAE6rA,synthpop;british;britpop;rock;electronic,musicbrainz,artist,1992,Rock
lil baby,lil baby,lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,artist,2025,HipHop
lil baby & 21 savage,lil baby & 21 savage,lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,l2,2025,HipHop
lil baby & 42 dugg,lil baby & 42 dugg,lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,l2,2020,HipHop
lil baby & dababy,lil baby & dababy,lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,l2,2020,HipHop
lil baby & drake,lil baby & drake,lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,l2,2018,HipHop
lil baby & est gee,lil baby & est gee,lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,l2,2022,HipHop
lil baby & glorilla,lil baby & glorilla,lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,l2,2025,HipHop
lil baby & gunna,lil baby & gunna,lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,l2,2020,HipHop
lil baby & gunna featuring drake,lil baby & gunna,lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,l2,2018,HipHop
lil baby & gunna featuring lil durk & nav,lil baby & gunna,lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,l2,2018,HipHop
lil baby & lil durk,lil baby & lil durk,lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,l2,2021,HipHop
lil baby & moneybagg yo,lil baby & moneybagg yo,lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,l2,2020,HipHop
lil baby & nardo wick,lil baby & nardo wick,lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,l2,2022,HipHop
lil baby & rylo rodriguez,lil baby & rylo rodriguez,lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,l2,2022,HipHop
lil baby & rylo rodriguez featuring rod wave,lil baby & rylo rodriguez,lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,l2,2025,HipHop
lil baby & young thug,lil baby & young thug,lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,l2,2022,HipHop
lil baby featuring est gee,lil baby,lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,l1,2021,HipHop
lil baby featuring fridayy,lil baby,lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,l1,2023,HipHop
lil baby featuring future,lil baby,lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,l1,2022,HipHop
lil baby featuring gunna,lil baby,lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,l1,2018,HipHop
lil baby featuring gunna & lil uzi vert,lil baby,lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,l1,2018,HipHop
lil baby featuring jeremih,lil baby,lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,l1,2022,HipHop
lil baby featuring lil uzi vert,lil baby,lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,l1,2020,HipHop
lil baby featuring lil wayne,lil baby,lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,l1,2020,HipHop
lil baby featuring meek mill,lil baby,lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,l1,2018,HipHop
lil baby featuring pooh shiesty,lil baby,lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,l1,2022,HipHop
lil baby featuring travis scott,lil baby,lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,l1,2025,HipHop
"lil baby, 42 dugg & veeze","lil baby, 42 dugg & veeze",lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,l2,2022,HipHop
"lil baby, lil durk & meek mill","lil baby, lil durk & meek mill",lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,l2,2021,HipHop
"lil baby, lil durk & rod wave","lil baby, lil durk & rod wave",lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,l2,2021,HipHop
"lil baby, lil durk & travis scott","lil baby, lil durk & travis scott",lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,l2,2021,HipHop
"lil baby, lil durk & young thug","lil baby, lil durk & young thug",lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,l2,2021,HipHop
"lil baby, young thug & future","lil baby, young thug & future",lil baby,lil baby,Lil Baby,3FS1key8UDgSlIDGYmLROZ,hip hop;trap;rap;southern hip hop;english,musicbrainz,l2,2025,HipHop
lil boosie featuring foxx & webbie,lil boosie,lil boosie,lil boosie,Lil Boosie,5ssZNoAqgH8OnREqpoxvt3,,none,l1,2007,
lil bow wow,lil bow wow,lil bow wow,lil bow wow,,,,none,,2002,
lil bow wow featuring jagged edge,lil bow wow,lil bow wow,lil bow wow,,,,none,,2001,
lil bow wow featuring jagged edge & fundisha,lil bow wow,lil bow wow,lil bow wow,,,,none,,2002,
lil bow wow featuring xscape,lil bow wow,lil bow wow,lil bow wow,,,,none,,2001,
lil dicky,lil dicky,lil dicky,lil dicky,Lil Dicky,1tqhsYv8yBBdwANFNzHtcr,comedy rap;hip hop;comedy hip hop;trap;pop rap,musicbrainz,artist,2019,HipHop
lil dicky featuring chris brown,lil dicky,lil dicky,lil dicky,Lil Dicky,1tqhsYv8yBBdwANFNzHtcr,comedy rap;hip hop;comedy hip hop;trap;pop rap,musicbrainz,l1,2018,HipHop
lil dicky featuring fetty wap & rich homie quan,lil dicky,lil dicky,lil dicky,Lil Dicky,1tqhsYv8yBBdwANFNzHtcr,comedy rap;hip hop;comedy hip hop;trap;pop rap,musicbrainz,l1,2016,HipHop
lil durk,lil durk,lil durk,lil durk,Lil Durk,3hcs9uc56yIGFCSy9leWe7,chicago drill;drill,spotify,artist,2025,HipHop
lil durk & chief wuk,lil durk & chief wuk,lil durk,lil durk,Lil Durk,3hcs9uc56yIGFCSy9leWe7,chicago drill;drill,spotify,l2,2023,HipHop
lil durk & king von,lil durk & king von,lil durk,lil durk,Lil Durk,3hcs9uc56yIGFCSy9leWe7,chicago drill;drill,spotify,l2,2021,HipHop
lil durk featuring 21 savage,lil durk,lil durk,lil durk,Lil Durk,3hcs9uc56yIGFCSy9leWe7,chicago drill;drill,spotify,l1,2023,HipHop
lil durk featuring doodie lo,lil durk,lil durk,lil durk,Lil Durk,3hcs9uc56yIGFCSy9leWe7,chicago drill;drill,spotify,l1,2022,HipHop
lil durk featuring est gee,lil durk,lil durk,lil durk,Lil Durk,3hcs9uc56yIGFCSy9leWe7,chicago drill;drill,spotify,l1,2022,HipHop
lil durk featuring future,lil durk,lil durk,lil durk,Lil Durk,3hcs9uc56yIGFCSy9leWe7,chicago drill;drill,spotify,l1,2025,HipHop
lil durk featuring gunna,lil durk,lil durk,lil durk,Lil Durk,3hcs9uc56yIGFCSy9leWe7,chicago drill;drill,spotify,l1,2022,HipHop
lil durk featuring j. cole,lil durk,lil durk,lil durk,Lil Durk,3hcs9uc56yIGFCSy9leWe7,chicago drill;drill,spotify,l1,2023,HipHop
lil durk featuring jhene aiko,lil durk,lil durk,lil durk,Lil Durk,3hcs9uc56yIGFCSy9leWe7,chicago drill;drill,spotify,l1,2025,HipHop
lil durk featuring juice wrld,lil durk,lil durk,lil durk,Lil Durk,3hcs9uc56yIGFCSy9leWe7,chicago drill;drill,spotify,l1,2023,HipHop
lil durk featuring kodak black,lil durk,lil durk,lil durk,Lil Durk,3hcs9uc56yIGFCSy9leWe7,chicago drill;drill,spotify,l1,2023,HipHop
lil durk featuring lil baby,lil durk,lil durk,lil durk,Lil Durk,3hcs9uc56yIGFCSy9leWe7,chicago drill;drill,spotify,l1,2025,HipHop
lil durk featuring lil baby & polo g,lil durk,lil durk,lil durk,Lil Durk,3hcs9uc56yIGFCSy9leWe7,chicago drill;drill,spotify,l1,2020,HipHop
lil durk featuring morgan wallen,lil durk,lil durk,lil durk,Lil Durk,3hcs9uc56yIGFCSy9leWe7,chicago drill;drill,spotify,l1,2023,HipHop
lil durk featuring pooh shiesty,lil durk,lil durk,lil durk,Lil Durk,3hcs9uc56yIGFCSy9leWe7,chicago drill;drill,spotify,l1,2021,HipHop
lil durk featuring summer walker,lil durk,lil durk,lil durk,Lil Durk,3hcs9uc56yIGFCSy9leWe7,chicago drill;drill,spotify,l1,2022,HipHop
"lil durk, 6lack & young thug","lil durk, 6lack & young thug",lil durk,lil durk,Lil Durk,3hcs9uc56yIGFCSy9leWe7,chicago drill;drill,spotify,l2,2021,HipHop
lil jon & the east side boyz featuring lil scrappy,lil jon & the east side boyz,lil jon,lil jon,Lil Jon & The East Side Boyz,3ciRvbBIVz9fBoPbtSYq4x,crunk;southern hip hop,spotify,l1,2005,HipHop
"lil jon & the east side boyz featuring ludacris, too short, big kap & chyna whyte",lil jon & the east side boyz,lil jon,lil jon,Lil Jon & The East Side Boyz,3ciRvbBIVz9fBoPbtSYq4x,crunk;southern hip hop,spotify,l1,2001,HipHop
lil jon & the east side boyz featuring usher & ludacris,lil jon & the east side boyz,lil jon,lil jon,Lil Jon & The East Side Boyz,3ciRvbBIVz9fBoPbtSYq4x,crunk;southern hip hop,spotify,l1,2005,HipHop
lil jon & the east side boyz featuring ying yang twins,lil jon & the east side boyz,lil jon,lil jon,Lil Jon & The East Side Boyz,3ciRvbBIVz9fBoPbtSYq4x,crunk;southern hip hop,spotify,l1,2004,HipHop
lil jon featuring 3oh!3,lil jon,lil jon,lil jon,Lil Jon,7sfl4Xt5KmfyDs2T3SVSMK,crunk,spotify,l1,2010,
lil jon featuring e-40 & sean paul of the youngbloodz,lil jon,lil jon,lil jon,Lil Jon,7sfl4Xt5KmfyDs2T3SVSMK,crunk,spotify,l1,2006,
lil jon featuring lmfao,lil jon,lil jon,lil jon,Lil Jon,7sfl4Xt5KmfyDs2T3SVSMK,crunk,spotify,l1,2010,
lil jon featuring tyga,lil jon,lil jon,lil jon,Lil Jon,7sfl4Xt5KmfyDs2T3SVSMK,crunk,spotify,l1,2014,
lil louis,lil louis,lil louis,lil louis,Lil Louis,76geAeGYwNHWG5jLRxPgFq,german hip hop,spotify,artist,1990,HipHop
lil mabu,lil mabu,lil mabu,lil mabu,Lil Mabu,6FAo7ORAHEzSSf5q10LLfN,new york drill;drill,spotify,artist,2023,HipHop
lil mabu & chriseanrock,lil mabu & chriseanrock,lil mabu,lil mabu,Lil Mabu,6FAo7ORAHEzSSf5q10LLfN,new york drill;drill,spotify,l2,2023,HipHop
lil mama,lil mama,lil mama,lil mama,Lil Mama,5qK5bOC6wLtuLhG5KvU17c,pop rap;east coast hip hop;hip hop rnb and dance hall,musicbrainz,artist,2007,HipHop
lil mama featuring chris brown & t-pain,lil mama,lil mama,lil mama,Lil Mama,5qK5bOC6wLtuLhG5KvU17c,pop rap;east coast hip hop;hip hop rnb and dance hall,musicbrainz,l1,2008,HipHop
lil mosey,lil mosey,lil mosey,lil mosey,Lil Mosey,5zctI4wO9XSKS8XwcnqEHk,melodic rap,spotify,artist,2020,HipHop
lil mosey x gunna,lil mosey x gunna,lil mosey,lil mosey,Lil Mosey,5zctI4wO9XSKS8XwcnqEHk,melodic rap,spotify,l2,2019,HipHop
lil nas x,lil nas x,lil nas,lil nas,Lil Nas X,7jVv8c5Fj3E9VhNjxT4snq,pop rap;queer;lgbtqi;2020s;relic inn,musicbrainz,artist,2024,Pop
lil nas x & jack harlow,lil nas x & jack harlow,lil nas,lil nas,Lil Nas,6tlvuQIsRVZouZvWJkFXmb,pop rap;queer;lgbtqi;2020s;relic inn,musicbrainz,l2,2022,Pop
lil nas x & youngboy never broke again,lil nas x & youngboy never broke again,lil nas,lil nas,Lil Nas,6tlvuQIsRVZouZvWJkFXmb,pop rap;queer;lgbtqi;2020s;relic inn,musicbrainz,l2,2022,Pop
lil nas x featuring billy ray cyrus,lil nas x,lil nas,lil nas,Lil Nas,6tlvuQIsRVZouZvWJkFXmb,pop rap;queer;lgbtqi;2020s;relic inn,musicbrainz,l2,2020,Pop
lil nas x featuring doja cat,lil nas x,lil nas,lil nas,Lil Nas,6tlvuQIsRVZouZvWJkFXmb,pop rap;queer;lgbtqi;2020s;relic inn,musicbrainz,l2,2021,Pop
lil nas x featuring elton john,lil nas x,lil nas,lil nas,Lil Nas,6tlvuQIsRVZouZvWJkFXmb,pop rap;queer;lgbtqi;2020s;relic inn,musicbrainz,l2,2021,Pop
lil nas x featuring megan thee stallion,lil nas x,lil nas,lil nas,Lil Nas,6tlvuQIsRVZouZvWJkFXmb,pop rap;queer;lgbtqi;2020s;relic inn,musicbrainz,l2,2021,Pop
lil nas x featuring miley cyrus,lil nas x,lil nas,lil nas,Lil Nas,6tlvuQIsRVZouZvWJkFXmb,pop rap;queer;lgbtqi;2020s;relic inn,musicbrainz,l2,2021,Pop
lil peep,lil peep,lil peep,lil peep,Lil Peep,2kCcBybjl3SAtIcwdWpUe3,emo rap;cloud rap,spotify,artist,2017,HipHop
lil peep & xxxtentacion,lil peep & xxxtentacion,lil peep,lil peep,Lil Peep,2kCcBybjl3SAtIcwdWpUe3,emo rap;cloud rap,spotify,l2,2018,HipHop
lil peep & ilovemakonnen featuring fall out boy,lil peep & ilovemakonnen,lil peep,lil peep,Lil Peep,2kCcBybjl3SAtIcwdWpUe3,emo rap;cloud rap,spotify,l2,2019,HipHop
lil pump,lil pump,lil pump,lil pump,Lil Pump,3wyVrVrFCkukjdVIdirGVY,hip hop;trap;pro trump;lil pump,musicbrainz,artist,2019,HipHop
lil pump featuring lil wayne,lil pump,lil pump,lil pump,Lil Pump,3wyVrVrFCkukjdVIdirGVY,hip hop;trap;pro trump;lil pump,musicbrainz,l1,2019,HipHop
lil rob,lil rob,lil rob,lil rob,Lil Rob,7B7TGqQe7QTVm2U6q8jzk1,mexican hip hop;latin hip hop;g-funk,spotify,artist,2006,HipHop
lil scrappy,lil scrappy,lil scrappy,lil scrappy,Lil Scrappy,5einkgXXrjhfYCyac1FANB,crunk;southern hip hop,spotify,artist,2004,HipHop
lil scrappy featuring young buck,lil scrappy,lil scrappy,lil scrappy,Lil Scrappy,5einkgXXrjhfYCyac1FANB,crunk;southern hip hop,spotify,l1,2007,HipHop
lil shordie scott,lil shordie scott,lil shordie scott,lil shordie scott,lil Shordie Scott,1r29dFdSenwksTQdkH7r6I,,none,artist,2022,
lil skies,lil skies,lil skies,lil skies,Lil Skies,7d3WFRME3vBY2cgoP38RDo,melodic rap,spotify,artist,2019,HipHop
lil skies featuring landon cube,lil skies,lil skies,lil skies,Lil Skies,7d3WFRME3vBY2cgoP38RDo,melodic rap,spotify,l1,2018,HipHop
lil skies featuring yung pinch,lil skies,lil skies,lil skies,Lil Skies,7d3WFRME3vBY2cgoP38RDo,melodic rap,spotify,l1,2018,HipHop
lil suzy,lil suzy,lil suzy,lil suzy,Lil Suzy,5HPsVk1MblCoa44WLJsQwN,freestyle;funk melody;miami bass;latin hip hop;chicago house,spotify,artist,1998,HipHop
lil tecca,lil tecca,lil tecca,lil tecca,Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,melodic rap;rap,spotify,artist,2025,HipHop
lil tecca & gunna,lil tecca & gunna,lil tecca,lil tecca,Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,melodic rap;rap,spotify,l2,2021,HipHop
lil tecca & kodak black,lil tecca & kodak black,lil tecca,lil tecca,Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,melodic rap;rap,spotify,l2,2023,HipHop
lil tecca & lil uzi vert,lil tecca & lil uzi vert,lil tecca,lil tecca,Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,melodic rap;rap,spotify,l2,2020,HipHop
lil tecca & polo g featuring lil durk,lil tecca & polo g,lil tecca,lil tecca,Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,melodic rap;rap,spotify,l2,2020,HipHop
lil tjay,lil tjay,lil tjay,lil tjay,Lil Tjay,6jGMq4yGs7aQzuGsMgVgZR,brooklyn drill;melodic rap,spotify,artist,2022,HipHop
lil tjay featuring 6lack,lil tjay,lil tjay,lil tjay,Lil Tjay,6jGMq4yGs7aQzuGsMgVgZR,brooklyn drill;melodic rap,spotify,l1,2021,HipHop
lil tjay featuring fivio foreign & pop smoke,lil tjay,lil tjay,lil tjay,Lil Tjay,6jGMq4yGs7aQzuGsMgVgZR,brooklyn drill;melodic rap,spotify,l1,2020,HipHop
lil tjay featuring offset & moneybagg yo,lil tjay,lil tjay,lil tjay,Lil Tjay,6jGMq4yGs7aQzuGsMgVgZR,brooklyn drill;melodic rap,spotify,l1,2021,HipHop
"lil tjay, fivio foreign & kay flock","lil tjay, fivio foreign & kay flock",lil tjay,lil tjay,Lil Tjay,6jGMq4yGs7aQzuGsMgVgZR,brooklyn drill;melodic rap,spotify,l2,2021,HipHop
"lil tjay, polo g & fivio foreign","lil tjay, polo g & fivio foreign",lil tjay,lil tjay,Lil Tjay,6jGMq4yGs7aQzuGsMgVgZR,brooklyn drill;melodic rap,spotify,l2,2021,HipHop
lil uzi vert,lil uzi vert,lil uzi vert,lil uzi vert,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,melodic rap,spotify,artist,2024,HipHop
lil uzi vert & 21 savage,lil uzi vert & 21 savage,lil uzi vert,lil uzi vert,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,melodic rap,spotify,l2,2020,HipHop
lil uzi vert featuring bring me the horizon,lil uzi vert,lil uzi vert,lil uzi vert,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,melodic rap,spotify,l1,2023,HipHop
lil uzi vert featuring chief keef,lil uzi vert,lil uzi vert,lil uzi vert,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,melodic rap,spotify,l1,2020,HipHop
lil uzi vert featuring don toliver,lil uzi vert,lil uzi vert,lil uzi vert,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,melodic rap,spotify,l1,2023,HipHop
lil uzi vert featuring future,lil uzi vert,lil uzi vert,lil uzi vert,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,melodic rap,spotify,l1,2020,HipHop
lil uzi vert featuring lil durk,lil uzi vert,lil uzi vert,lil uzi vert,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,melodic rap,spotify,l1,2020,HipHop
lil uzi vert featuring nav,lil uzi vert,lil uzi vert,lil uzi vert,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,melodic rap,spotify,l1,2020,HipHop
